Isolate_Id,Isolate_Name
EPI_ISL_60832,A/West_Virginia/06/2009
EPI_ISL_63270,A/Washington/47/2009
EPI_ISL_68119,A/California/VRDL53/2009
EPI_ISL_68121,A/California/VRDL58/2009
EPI_ISL_77888,A/Managua/5364.01/2009
EPI_ISL_80140,A/Managua/3438.02/2009
EPI_ISL_80213,A/San_Diego/WR1650P/2009
EPI_ISL_80214,A/San_Diego/WR1651P/2009
EPI_ISL_87586,A/South_Carolina/WRAIR1500P/2009
EPI_ISL_87590,A/New_Jersey/WRAIR1504P/2009
EPI_ISL_62225,A/Costa_Rica/4635/2009
EPI_ISL_80258,A/Managua/4747.01/2009
EPI_ISL_80261,A/Managua/1973.02/2009
EPI_ISL_80365,A/Managua/4590.03/2009
EPI_ISL_87587,A/South_Carolina/WRAIR1501P/2009
EPI_ISL_87589,A/South_Carolina/WRAIR1503P/2009
EPI_ISL_87609,A/South_Carolina/WRAIR1660P/2009
EPI_ISL_60804,A/Kansas/14/2009
EPI_ISL_62316,A/South_Carolina/29/2009
EPI_ISL_80255,A/Managua/5295.02/2009
EPI_ISL_62351,A/Utah/42/2009
EPI_ISL_62352,A/Utah/42/2009
EPI_ISL_62548,A/New_York/4728/2009
EPI_ISL_66295,A/Utah/42/2009
EPI_ISL_66296,A/Utah/42/2009
EPI_ISL_66306,A/Utah/42/2009
EPI_ISL_74716,A/Mexico_city/CIA7/2009
EPI_ISL_77884,A/Managua/3467.01/2009
EPI_ISL_77886,A/Managua/4951.02/2009
EPI_ISL_80105,A/Managua/3231.02/2009
EPI_ISL_60828,A/Utah/20/2009
EPI_ISL_62339,A/Utah/20/2009
EPI_ISL_62549,A/New_York/4735/2009
EPI_ISL_66311,A/Utah/20/2009
EPI_ISL_77883,A/Managua/1264.03/2009
EPI_ISL_60798,A/Hawaii/22/2009
EPI_ISL_35008,A/Georgia/15/2009
EPI_ISL_62315,A/South_Carolina/28/2009
EPI_ISL_64998,A/Managua/46601/2009
EPI_ISL_68123,A/California/VRDL61/2009
EPI_ISL_80111,A/Managua/5339.04/2009
EPI_ISL_80124,A/Managua/4407.02/2009
EPI_ISL_80247,A/Managua/466.01/2009
EPI_ISL_80366,A/Managua/3225.03/2009
EPI_ISL_87604,A/Cape_May/WRAIR1653P/2009
EPI_ISL_60831,A/Washington/49/2009
EPI_ISL_62214,A/Belize/7121/2009
EPI_ISL_62550,A/New_York/4738/2009
EPI_ISL_63265,A/Washington/29/2009
EPI_ISL_80260,A/Managua/4960.01/2009
EPI_ISL_87594,A/Virginia/WRAIR1511P/2009
EPI_ISL_60799,A/Hawaii/25/2009
EPI_ISL_62302,A/Saint_Kitts/7274/2009
EPI_ISL_62304,A/South_Carolina/16/2009
EPI_ISL_62318,A/South_Carolina/31/2009
EPI_ISL_80250,A/Managua/2978.04/2009
EPI_ISL_87592,A/California/WRAIR1507P/2009
EPI_ISL_93385,A/Quebec/QC148621/2009
EPI_ISL_60805,A/Kentucky/16/2009
EPI_ISL_60821,A/Oregon/27/2009
EPI_ISL_62551,A/New_York/4747/2009
EPI_ISL_80112,A/Managua/1836.02/2009
EPI_ISL_60800,A/Illinois/10/2009
EPI_ISL_62303,A/Saint_Lucia/7178/2009
EPI_ISL_62317,A/South_Carolina/30/2009
EPI_ISL_78823,A/South_Carolina/WR1325P/2009
EPI_ISL_78824,A/South_Carolina/WR1326P/2009
EPI_ISL_87591,A/New_Jersey/WRAIR1506P/2009
EPI_ISL_60791,A/Colorado/11/2009
EPI_ISL_60803,A/Iowa/07/2009
EPI_ISL_70282,A/Texas/71/2009
EPI_ISL_78822,A/South_Carolina/WR1324P/2009
EPI_ISL_80021,A/Texas/AF2648/2009
EPI_ISL_60815,A/Nevada/09/2009
EPI_ISL_60816,A/Nevada/10/2009
EPI_ISL_87585,A/New_Jersey/WRAIR1499P/2009
EPI_ISL_60820,A/North_Dakota/12/2009
EPI_ISL_60857,A/New_Hampshire/17/2009
EPI_ISL_62241,A/Guatemala/3798/2009
EPI_ISL_80103,A/Managua/451.01/2009
EPI_ISL_80118,A/Managua/209.01/2009
EPI_ISL_93386,A/Quebec/QC148795/2009
EPI_ISL_60812,A/Montana/15/2009
EPI_ISL_80256,A/Managua/4451.02/2009
EPI_ISL_80257,A/Managua/1256.04/2009
EPI_ISL_93387,A/Quebec/QC148853/2009
EPI_ISL_60792,A/Colorado/12/2009
EPI_ISL_60806,A/Maryland/15/2009
EPI_ISL_60808,A/Massachusetts/29/2009
EPI_ISL_60819,A/North_Carolina/28/2009
EPI_ISL_60833,A/Wisconsin/45/2009
EPI_ISL_68128,A/California/VRDL69/2009
EPI_ISL_78812,A/California/WR1314P/2009
EPI_ISL_78813,A/California/WR1315P/2009
EPI_ISL_78814,A/California/WR1316P/2009
EPI_ISL_80108,A/Managua/1077.04/2009
EPI_ISL_80252,A/Managua/5230.01/2009
EPI_ISL_60814,A/Nebraska/13/2009
EPI_ISL_60852,A/California/33/2009
EPI_ISL_62283,A/Nevada/14/2009
EPI_ISL_62552,A/New_York/4761/2009
EPI_ISL_35005,A/Florida/16/2009
EPI_ISL_60856,A/Michigan/21/2009
EPI_ISL_62300,A/Puerto_Rico/50/2009
EPI_ISL_66265,A/Mexico/2376/2009
EPI_ISL_78818,A/California/WR1320P/2009
EPI_ISL_78819,A/California/WR1321P/2009
EPI_ISL_80110,A/Managua/2604.02/2009
EPI_ISL_80246,A/Managua/5399.04/2009
EPI_ISL_35004,A/Florida/12/2009
EPI_ISL_60855,A/Kansas/17/2009
EPI_ISL_62220,A/California/37/2009
EPI_ISL_78810,A/California/WR1312P/2009
EPI_ISL_80254,A/Managua/4064.01/2009
EPI_ISL_80259,A/Managua/5595.03/2009
EPI_ISL_60834,A/Wyoming/08/2009
EPI_ISL_60859,A/Oregon/30/2009
EPI_ISL_73449,A/Ontario/25389/2009
EPI_ISL_35006,A/Florida/17/2009
EPI_ISL_60795,A/Florida/13/2009
EPI_ISL_60851,A/Alaska/34/2009
EPI_ISL_60854,A/Delaware/10/2009
EPI_ISL_60862,A/Vermont/17/2009
EPI_ISL_68124,A/California/VRDL64/2009
EPI_ISL_68125,A/California/VRDL65/2009
EPI_ISL_70732,A/California/VRDL74/2009
EPI_ISL_71370,A/Florida/14/2009
EPI_ISL_78815,A/California/WR1317P/2009
EPI_ISL_78816,A/California/WR1318P/2009
EPI_ISL_80119,A/Managua/554.01/2009
EPI_ISL_80249,A/Managua/3083.01/2009
EPI_ISL_87588,A/California/WRAIR1502P/2009
EPI_ISL_60796,A/Florida/18/2009
EPI_ISL_60850,A/Alaska/33/2009
EPI_ISL_60863,A/Vermont/18/2009
EPI_ISL_61863,A/Illinois/12/2009
EPI_ISL_62340,A/Utah/30/2009
EPI_ISL_68127,A/California/VRDL68/2009
EPI_ISL_73446,A/Ontario/222656/2009
EPI_ISL_77887,A/Managua/5212.04/2009
EPI_ISL_80107,A/Managua/1356.03/2009
EPI_ISL_80114,A/Managua/2275.01/2009
EPI_ISL_80116,A/Managua/2339.03/2009
EPI_ISL_80121,A/Managua/5036.01/2009
EPI_ISL_80248,A/Managua/4012.01/2009
EPI_ISL_80251,A/Managua/5119.06/2009
EPI_ISL_60860,A/Oregon/31/2009
EPI_ISL_61862,A/Texas/57/2009
EPI_ISL_62243,A/Haiti/265/2009
EPI_ISL_80106,A/Managua/4186.02/2009
EPI_ISL_80123,A/Managua/3359.01/2009
EPI_ISL_87611,A/San_Diego/WRAIR1662P/2009
EPI_ISL_87612,A/San_Diego/WRAIR1663P/2009
EPI_ISL_73473,A/Ontario/35273/2009
EPI_ISL_80113,A/Managua/3642.04/2009
EPI_ISL_80157,A/Managua/527.04/2009
EPI_ISL_80253,A/Managua/921.02/2009
EPI_ISL_60853,A/California/34/2009
EPI_ISL_62553,A/New_York/4777/2009
EPI_ISL_71695,A/Managua/3275.01/2009
EPI_ISL_71698,A/Managua/473.02/2009
EPI_ISL_71857,A/Managua/5747.02/2009
EPI_ISL_80122,A/Managua/5307.01/2009
EPI_ISL_80115,A/Managua/4570.01/2009
EPI_ISL_80117,A/Managua/1054.02/2009
EPI_ISL_62266,A/Maryland/27/2009
EPI_ISL_62282,A/Nevada/13/2009
EPI_ISL_71851,A/Managua/4218.01/2009
EPI_ISL_73445,A/Ontario/10296/2009
EPI_ISL_80109,A/Managua/2155.01/2009
EPI_ISL_93218,A/swine/MB/22/2009
EPI_ISL_60861,A/Texas/56/2009
EPI_ISL_60865,A/Wisconsin/49/2009
EPI_ISL_62554,A/New_York/4780/2009
EPI_ISL_68126,A/California/VRDL67/2009
EPI_ISL_71688,A/Managua/164.01/2009
EPI_ISL_71694,A/Managua/3244.01/2009
EPI_ISL_71848,A/Managua/2093.01/2009
EPI_ISL_71849,A/Managua/2323.02/2009
EPI_ISL_71850,A/Managua/3435.01/2009
EPI_ISL_71854,A/Managua/4757.02/2009
EPI_ISL_71859,A/Managua/989.01/2009
EPI_ISL_75355,A/Boston/154/2009
EPI_ISL_80139,A/Managua/4702.04/2009
EPI_ISL_62556,A/New_York/4789/2009
EPI_ISL_80129,A/Managua/287.01/2009
EPI_ISL_80142,A/Managua/2999.03/2009
EPI_ISL_62555,A/New_York/4787/2009
EPI_ISL_62557,A/New_York/4790/2009
EPI_ISL_62559,A/New_York/4810/2009
EPI_ISL_63827,A/New_York/4788/2009
EPI_ISL_73447,A/Ontario/235657/2009
EPI_ISL_62219,A/California/36/2009
EPI_ISL_62244,A/Hawaii/26/2009
EPI_ISL_80127,A/Managua/5227.04/2009
EPI_ISL_80133,A/Managua/432.01/2009
EPI_ISL_80141,A/Managua/4147.01/2009
EPI_ISL_62558,A/New_York/4791/2009
EPI_ISL_73444,A/Ontario/10016/2009
EPI_ISL_73448,A/Ontario/237882/2009
EPI_ISL_80135,A/Managua/3421.02/2009
EPI_ISL_63246,A/Idaho/10/2009
EPI_ISL_63247,A/Idaho/11/2009
EPI_ISL_64989,A/Costa_Rica/9625/2009
EPI_ISL_64999,A/Managua/6502/2009
EPI_ISL_65039,A/Utah/51/2009
EPI_ISL_71238,A/New_York/4925/2009
EPI_ISL_71858,A/Managua/65.02/2009
EPI_ISL_73412,A/West_Virginia/13/2009
EPI_ISL_74713,A/Mexico_city/CIA4/2009
EPI_ISL_150928,A/swine/Colorado/SG1322/2009
EPI_ISL_84105,A/swine/Minnesota/074A/2009
EPI_ISL_84106,A/swine/Minnesota/074A/2009
EPI_ISL_93241,A/swine/QC/705-B/2009
EPI_ISL_62259,A/Kentucky/17/2009
EPI_ISL_62310,A/South_Carolina/21/2009
EPI_ISL_62355,A/Virginia/19/2009
EPI_ISL_66283,A/Mississippi/05/2009
EPI_ISL_68130,A/California/VRDL70/2009
EPI_ISL_80146,A/Managua/3434.02/2009
EPI_ISL_62308,A/South_Carolina/19/2009
EPI_ISL_65005,A/Minnesota/15/2009
EPI_ISL_65006,A/Minnesota/16/2009
EPI_ISL_68131,A/California/VRDL71/2009
EPI_ISL_80151,A/Managua/1244.01/2009
EPI_ISL_80367,A/Managua/4209.04/2009
EPI_ISL_84110,A/swine/Minnesota/165A/2009
EPI_ISL_84111,A/swine/Minnesota/165A/2009
EPI_ISL_62218,A/California/35/2009
EPI_ISL_62309,A/South_Carolina/20/2009
EPI_ISL_62319,A/South_Carolina/32/2009
EPI_ISL_80132,A/Managua/1984.02/2009
EPI_ISL_80149,A/Managua/4063.01/2009
EPI_ISL_80155,A/Managua/3507.01/2009
EPI_ISL_80368,A/Managua/5248.03/2009
EPI_ISL_84109,A/swine/Minnesota/136B/2009
EPI_ISL_93212,A/swine/MB/25-3/2009
EPI_ISL_60858,A/New_York/99/2009
EPI_ISL_62334,A/Texas/58/2009
EPI_ISL_63269,A/Wisconsin/53/2009
EPI_ISL_70730,A/California/VRDL72/2009
EPI_ISL_70731,A/California/VRDL73/2009
EPI_ISL_80369,A/Managua/4736.02/2009
EPI_ISL_84107,A/swine/Minnesota/130A/2009
EPI_ISL_84108,A/swine/Minnesota/130A/2009
EPI_ISL_61812,A/Mexico_City/WR1306N/2009
EPI_ISL_62247,A/Idaho/09/2009
EPI_ISL_62321,A/South_Carolina/35/2009
EPI_ISL_62322,A/South_Carolina/36/2009
EPI_ISL_62323,A/South_Carolina/37/2009
EPI_ISL_62560,A/New_York/4820/2009
EPI_ISL_80126,A/Managua/2958.01/2009
EPI_ISL_61810,A/Mexico_City/WR1297N/2009
EPI_ISL_62267,A/Maryland/28/2009
EPI_ISL_62286,A/New_Hampshire/18/2009
EPI_ISL_62287,A/New_Mexico/05/2009
EPI_ISL_62561,A/New_York/4823/2009
EPI_ISL_62562,A/New_York/4824/2009
EPI_ISL_62563,A/New_York/4841/2009
EPI_ISL_89031,A/Texas/45034240/2009
EPI_ISL_90133,A/Managua/4032.03/2009
EPI_ISL_61814,A/Mexico_City/WR1308T/2009
EPI_ISL_62205,A/Alaska/35/2009
EPI_ISL_62212,A/Barbados/275/2009
EPI_ISL_62276,A/Missouri/08/2009
EPI_ISL_74016,A/South_Carolina/34/2009
EPI_ISL_94005,A/swine/North_Carolina/0703-1/2009
EPI_ISL_62206,A/Alaska/36/2009
EPI_ISL_78856,A/South_Carolina/WRSP520/2009
EPI_ISL_80134,A/Managua/572.02/2009
EPI_ISL_62228,A/Delaware/12/2009
EPI_ISL_62230,A/District_Of_Columbia/09/2009
EPI_ISL_62564,A/New_York/4844/2009
EPI_ISL_80024,A/Texas/AF2651/2009
EPI_ISL_60787,A/Barbados/7992/2009
EPI_ISL_62262,A/Kentucky/20/2009
EPI_ISL_71567,A/Wisconsin/629-D01987/2009
EPI_ISL_73450,A/Ontario/25913/2009
EPI_ISL_62250,A/Iowa/08/2009
EPI_ISL_62279,A/Nebraska/18/2009
EPI_ISL_62296,A/Oregon/32/2009
EPI_ISL_62363,A/Wyoming/14/2009
EPI_ISL_66656,A/Rhode_Island/17/2009
EPI_ISL_71307,A/Wisconsin/629-D00734/2009
EPI_ISL_71310,A/Wisconsin/629-D02367/2009
EPI_ISL_80370,A/Managua/5953.01/2009
EPI_ISL_61815,A/Mexico_City/WR1310N/2009
EPI_ISL_62253,A/Kansas/18/2009
EPI_ISL_62265,A/Maine/08/2009
EPI_ISL_62295,A/Ohio/15/2009
EPI_ISL_62565,A/New_York/4856/2009
EPI_ISL_62566,A/New_York/4866/2009
EPI_ISL_63828,A/New_York/4855/2009
EPI_ISL_66308,A/Texas/70/2009
EPI_ISL_71308,A/Wisconsin/629-D02041/2009
EPI_ISL_71309,A/Wisconsin/629-D02133/2009
EPI_ISL_87610,A/Pendleton/WRAIR1661P/2009
EPI_ISL_87613,A/Great_Lakes/WRAIR1664P/2009
EPI_ISL_61816,A/Mexico_City/WR1311T/2009
EPI_ISL_61817,A/Mexico_City/WR1312N/2009
EPI_ISL_62213,A/Barbados/280/2009
EPI_ISL_62277,A/Montana/17/2009
EPI_ISL_62284,A/Nevada/15/2009
EPI_ISL_62358,A/Washington/57/2009
EPI_ISL_62567,A/New_York/4870/2009
EPI_ISL_65014,A/North_Carolina/37/2009
EPI_ISL_71306,A/Wisconsin/629-D00357/2009
EPI_ISL_80148,A/Managua/4972.02/2009
EPI_ISL_62208,A/Alaska/38/2009
EPI_ISL_62239,A/Georgia/23/2009
EPI_ISL_71578,A/Wisconsin/629-D02485/2009
EPI_ISL_80136,A/Managua/5115.01/2009
EPI_ISL_80245,A/Managua/3014.02/2009
EPI_ISL_61811,A/Mexico_City/WR1301N/2009
EPI_ISL_63829,A/New_York/4881/2009
EPI_ISL_71525,A/Wisconsin/629-D00643/2009
EPI_ISL_71564,A/Wisconsin/629-D01850/2009
EPI_ISL_80125,A/Managua/1419.02/2009
EPI_ISL_80137,A/Managua/1909.02/2009
EPI_ISL_62222,A/Connecticut/13/2009
EPI_ISL_65031,A/Texas/67/2009
EPI_ISL_65032,A/Texas/67/2009
EPI_ISL_66305,A/Texas/67/2009
EPI_ISL_61813,A/Mexico_City/WR1307N/2009
EPI_ISL_62254,A/Kansas/19/2009
EPI_ISL_62255,A/Kansas/20/2009
EPI_ISL_62336,A/Texas/60/2009
EPI_ISL_62360,A/Wisconsin/50/2009
EPI_ISL_70761,A/New_York/4887/2009
EPI_ISL_80144,A/Managua/12.01/2009
EPI_ISL_80150,A/Managua/5590.02/2009
EPI_ISL_93428,A/Montreal/MTL215389/2009
EPI_ISL_62211,A/Arizona/16/2009
EPI_ISL_62269,A/Massachusetts/31/2009
EPI_ISL_62312,A/South_Carolina/24/2009
EPI_ISL_62314,A/South_Carolina/26/2009
EPI_ISL_62335,A/Texas/59/2009
EPI_ISL_66262,A/Guatemala/4360/2009
EPI_ISL_71504,A/Wisconsin/629-D00036/2009
EPI_ISL_71530,A/Wisconsin/629-D00832/2009
EPI_ISL_71555,A/Wisconsin/629-D01469/2009
EPI_ISL_71570,A/Wisconsin/629-D02192/2009
EPI_ISL_78843,A/Mexico_City/WR1697T/2009
EPI_ISL_62210,A/Arizona/15/2009
EPI_ISL_62237,A/Florida/20/2009
EPI_ISL_62256,A/Kansas/21/2009
EPI_ISL_62294,A/North_Carolina/35/2009
EPI_ISL_62305,A/South_Carolina/17/2009
EPI_ISL_62306,A/South_Carolina/18/2009
EPI_ISL_62307,A/South_Carolina/18/2009
EPI_ISL_62311,A/South_Carolina/22/2009
EPI_ISL_70335,A/South_Carolina/18/2009
EPI_ISL_71419,A/South_Carolina/18/2009
EPI_ISL_71518,A/Wisconsin/629-D00485/2009
EPI_ISL_71562,A/Wisconsin/629-D01802/2009
EPI_ISL_71566,A/Wisconsin/629-D01935/2009
EPI_ISL_73799,A/Wisconsin/66/2009
EPI_ISL_80131,A/Managua/5401.01/2009
EPI_ISL_62192,A/South_Carolina/27/2009
EPI_ISL_62272,A/Minnesota/13/2009
EPI_ISL_62313,A/South_Carolina/25/2009
EPI_ISL_62324,A/South_Carolina/38/2009
EPI_ISL_63255,A/South_Carolina/23/2009
EPI_ISL_73421,A/Mexico/1650/2009
EPI_ISL_78842,A/Mexico_City/WR1696T/2009
EPI_ISL_62356,A/Virginia/20/2009
EPI_ISL_63262,A/Virginia/20/2009
EPI_ISL_63263,A/Virginia/22/2009
EPI_ISL_63264,A/Virginia/23/2009
EPI_ISL_68755,A/North_Carolina/58/2009
EPI_ISL_71426,A/Texas/76/2009
EPI_ISL_71557,A/Wisconsin/629-D01522/2009
EPI_ISL_78846,A/Mexico_City/WR1706T/2009
EPI_ISL_93213,A/swine/MB/31/2009
EPI_ISL_93214,A/swine/MB/32-2/2009
EPI_ISL_70733,A/California/VRDL75/2009
EPI_ISL_62227,A/Delaware/11/2009
EPI_ISL_62359,A/Washington/59/2009
EPI_ISL_68746,A/North_Carolina/44/2009
EPI_ISL_62274,A/Mississippi/02/2009
EPI_ISL_62341,A/Utah/31/2009
EPI_ISL_70734,A/California/VRDL76/2009
EPI_ISL_71528,A/Wisconsin/629-D00748/2009
EPI_ISL_71549,A/Wisconsin/629-D01355/2009
EPI_ISL_87617,A/San_Diego/WRAIR1668P/2009
EPI_ISL_62257,A/Kansas/22/2009
EPI_ISL_63267,A/Washington/58/2009
EPI_ISL_70735,A/California/VRDL78/2009
EPI_ISL_71516,A/Wisconsin/629-D00402/2009
EPI_ISL_71532,A/Wisconsin/629-D00839/2009
EPI_ISL_71546,A/Wisconsin/629-D01237/2009
EPI_ISL_78840,A/Mexico_City/WR1692T/2009
EPI_ISL_62258,A/Kansas/23/2009
EPI_ISL_62301,A/Rhode_Island/16/2009
EPI_ISL_64992,A/Florida/23/2009
EPI_ISL_71239,A/New_York/4944/2009
EPI_ISL_71240,A/New_York/4945/2009
EPI_ISL_71241,A/New_York/4947/2009
EPI_ISL_71512,A/Wisconsin/629-D00287/2009
EPI_ISL_71514,A/Wisconsin/629-D00346/2009
EPI_ISL_78835,A/Mexico_City/WR1668T/2009
EPI_ISL_78837,A/Mexico_City/WR1675T/2009
EPI_ISL_78839,A/Mexico_City/WR1687T/2009
EPI_ISL_87614,A/San_Diego/WRAIR1665P/2009
EPI_ISL_87619,A/Mexico_City/WRAIR1679N/2009
EPI_ISL_87623,A/Mexico_City/WRAIR1691N/2009
EPI_ISL_62249,A/Illinois/18/2009
EPI_ISL_62278,A/Montana/18/2009
EPI_ISL_62353,A/Vermont/19/2009
EPI_ISL_66647,A/Alberta/RV2859/2009
EPI_ISL_68106,A/California/VRDL36/2009
EPI_ISL_71517,A/Wisconsin/629-D00410/2009
EPI_ISL_71522,A/Wisconsin/629-D00565/2009
EPI_ISL_78844,A/Mexico_City/WR1701T/2009
EPI_ISL_62275,A/Mississippi/03/2009
EPI_ISL_62280,A/Nebraska/19/2009
EPI_ISL_66269,A/St._Lucia/9333/2009
EPI_ISL_69019,A/Minnesota/21/2009
EPI_ISL_78845,A/Mexico_City/WR1704T/2009
EPI_ISL_302508,A/Mexico/IBT4/2009
EPI_ISL_62270,A/Michigan/24/2009
EPI_ISL_71534,A/Wisconsin/629-D00891/2009
EPI_ISL_62361,A/Wisconsin/51/2009
EPI_ISL_63245,A/California/38/2009
EPI_ISL_63257,A/Texas/62/2009
EPI_ISL_71551,A/Wisconsin/629-D01391/2009
EPI_ISL_93215,A/swine/MB/33/2009
EPI_ISL_62299,A/Pennsylvania/25/2009
EPI_ISL_64981,A/Alaska/39/2009
EPI_ISL_66293,A/Texas/66/2009
EPI_ISL_66294,A/Texas/66/2009
EPI_ISL_71717,A/Wisconsin/629-D01015/2009
EPI_ISL_73451,A/Ontario/26184/2009
EPI_ISL_80152,A/Managua/5258.02/2009
EPI_ISL_93216,A/swine/MB/35-1/2009
EPI_ISL_130424,A/Kentucky/80/2009
EPI_ISL_65026,A/South_Dakota/11/2009
EPI_ISL_66287,A/Oklahoma/04/2009
EPI_ISL_73801,A/Wisconsin/67/2009
EPI_ISL_87618,A/Ft.Benning/WRAIR1669P/2009
EPI_ISL_62223,A/Connecticut/14/2009
EPI_ISL_62238,A/Florida/21/2009
EPI_ISL_62248,A/Illinois/13/2009
EPI_ISL_62273,A/Minnesota/14/2009
EPI_ISL_64982,A/Alaska/40/2009
EPI_ISL_68747,A/North_Carolina/45/2009
EPI_ISL_71260,A/New_York/5755/2009
EPI_ISL_74115,A/California/VRDL79/2009
EPI_ISL_74116,A/California/VRDL80/2009
EPI_ISL_74117,A/California/VRDL81/2009
EPI_ISL_74118,A/California/VRDL82/2009
EPI_ISL_74119,A/California/VRDL83/2009
EPI_ISL_75171,A/Wisconsin/629-D01351/2009
EPI_ISL_78841,A/Mexico_City/WR1695N/2009
EPI_ISL_87615,A/San_Diego/WRAIR1666P/2009
EPI_ISL_62251,A/Iowa/09/2009
EPI_ISL_62268,A/Maryland/29/2009
EPI_ISL_62285,A/Nevada/16/2009
EPI_ISL_62290,A/New_Mexico/08/2009
EPI_ISL_71511,A/Wisconsin/629-D00250/2009
EPI_ISL_71533,A/Wisconsin/629-D00853/2009
EPI_ISL_87616,A/San_Diego/WRAIR1667P/2009
EPI_ISL_70762,A/New_York/4977/2009
EPI_ISL_71573,A/Wisconsin/629-D02337/2009
EPI_ISL_62207,A/Alaska/37/2009
EPI_ISL_62292,A/New_York/101/2009
EPI_ISL_62337,A/Texas/61/2009
EPI_ISL_71249,A/New_York/4995/2009
EPI_ISL_71527,A/Wisconsin/629-D00690/2009
EPI_ISL_93388,A/Quebec/QC151409/2009
EPI_ISL_64984,A/California/39/2009
EPI_ISL_64994,A/Oregon/35/2009
EPI_ISL_68765,A/Minnesota/24/2009
EPI_ISL_70763,A/New_York/4979/2009
EPI_ISL_71242,A/New_York/4981/2009
EPI_ISL_71244,A/New_York/4985/2009
EPI_ISL_71245,A/New_York/4986/2009
EPI_ISL_71248,A/New_York/4990/2009
EPI_ISL_71531,A/Wisconsin/629-D00834/2009
EPI_ISL_78836,A/Mexico_City/WR1673N/2009
EPI_ISL_62229,A/Delaware/13/2009
EPI_ISL_64986,A/Colorado/13/2009
EPI_ISL_65043,A/Washington/60/2009
EPI_ISL_65050,A/Colorado/13/2009
EPI_ISL_66273,A/Colorado/13/2009
EPI_ISL_66655,A/Quebec/RV3060/2009
EPI_ISL_71243,A/New_York/4984/2009
EPI_ISL_71246,A/New_York/4987/2009
EPI_ISL_71247,A/New_York/4988/2009
EPI_ISL_71428,A/Texas/77/2009
EPI_ISL_71579,A/Wisconsin/629-S1252/2009
EPI_ISL_71719,A/Wisconsin/629-D01102/2009
EPI_ISL_71964,A/Texas/77/2009
EPI_ISL_71966,A/Texas/77/2009
EPI_ISL_93219,A/swine/MB/36/2009
EPI_ISL_62297,A/Oregon/33/2009
EPI_ISL_62364,A/Wyoming/15/2009
EPI_ISL_66276,A/Idaho/13/2009
EPI_ISL_71730,A/Wisconsin/629-D02100/2009
EPI_ISL_81676,A/Boston/584/2009
EPI_ISL_93429,A/Montreal/MTL236425/2009
EPI_ISL_115088,A/Texas/79/2009
EPI_ISL_62325,A/South_Carolina/39/2009
EPI_ISL_62332,A/Tennessee/17/2009
EPI_ISL_62354,A/Vermont/20/2009
EPI_ISL_66253,A/Barbados/8784/2009
EPI_ISL_66254,A/Belize/8756/2009
EPI_ISL_66661,A/Hawaii/27/2009
EPI_ISL_68748,A/Arkansas/07/2009
EPI_ISL_69015,A/Kentucky/24/2009
EPI_ISL_71543,A/Wisconsin/629-D01080/2009
EPI_ISL_71561,A/Wisconsin/629-D01749/2009
EPI_ISL_71569,A/Wisconsin/629-D02090/2009
EPI_ISL_74120,A/California/VRDL84/2009
EPI_ISL_74121,A/California/VRDL85/2009
EPI_ISL_74122,A/California/VRDL86/2009
EPI_ISL_75122,A/California/VRDL87/2009
EPI_ISL_75123,A/California/VRDL88/2009
EPI_ISL_78847,A/Mexico_City/WR1708T/2009
EPI_ISL_62281,A/Nebraska/20/2009
EPI_ISL_62288,A/New_Mexico/06/2009
EPI_ISL_62333,A/Tennessee/18/2009
EPI_ISL_68774,A/Hawaii/28/2009
EPI_ISL_69008,A/Hawaii/28/2009
EPI_ISL_71521,A/Wisconsin/629-D00557/2009
EPI_ISL_89607,A/Boston/583/2009
EPI_ISL_70245,A/Arkansas/08/2009
EPI_ISL_80120,A/Managua/3013.01/2009
EPI_ISL_87572,A/Colorado/WRAIR0353S/2009
EPI_ISL_132400,A/Mexico_City/INER2/2009
EPI_ISL_133691,A/Mexico_City/INERPHAC1/2009
EPI_ISL_150929,A/swine/Arkansas/SG1323/2009
EPI_ISL_62357,A/Virginia/21/2009
EPI_ISL_62362,A/Wisconsin/52/2009
EPI_ISL_65029,A/Texas/63/2009
EPI_ISL_65030,A/Texas/64/2009
EPI_ISL_65047,A/Texas/63/2009
EPI_ISL_65048,A/Texas/65/2009
EPI_ISL_66288,A/Pennsylvania/26/2009
EPI_ISL_68753,A/Wisconsin/60/2009
EPI_ISL_70767,A/San_Diego/INS01/2009
EPI_ISL_70768,A/San_Diego/INS02/2009
EPI_ISL_70769,A/San_Diego/INS03/2009
EPI_ISL_70770,A/San_Diego/INS04/2009
EPI_ISL_70771,A/San_Diego/INS05/2009
EPI_ISL_70772,A/San_Diego/INS06/2009
EPI_ISL_70782,A/San_Diego/INS52/2009
EPI_ISL_70783,A/San_Diego/INS53/2009
EPI_ISL_71297,A/San_Diego/INS51/2009
EPI_ISL_71298,A/San_Diego/INS54/2009
EPI_ISL_71439,A/Washington/70/2009
EPI_ISL_71484,A/New_York/5045/2009
EPI_ISL_71580,A/Wisconsin/629-S1309/2009
EPI_ISL_71581,A/Wisconsin/629-S1313/2009
EPI_ISL_75165,A/Wisconsin/629-D00675/2009
EPI_ISL_75168,A/Wisconsin/629-D00830/2009
EPI_ISL_75175,A/Wisconsin/629-D02442/2009
EPI_ISL_76823,A/San_Diego/INS193/2009
EPI_ISL_87681,A/San_Diego/INS194/2009
